call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript
IP-202512-01205,2025-12-06 06:33:23,tenant support,Premium,Warehouse,Zone A – Corporate Offices,warehouse roof leaking during heavy rain,high,medium,False,False,"yes, we've had warehouse roof leaking during heavy rain for the past two weeks. we've already lost several pallets of goods zone a – corporate offices, warehouse. this is affecting our ability to serve our clients. wonderful, we'll wait for the update."
IP-202601-01207,2026-01-07 07:38:23,tenant support,VIP,Retail Store,Retail Plaza Central,rodent infestation found in the warehouse,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with rodent infestation found in the warehouse. it's been happening for almost a week. we're in retail plaza central, the retail store. this is a serious health and hygiene concern i expected much better from this facility. we're losing money every day this goes unresolved. i really hope i don't have to call again about this."
IP-202512-01208,2025-12-31 12:11:23,tenant support,Standard,Warehouse,Retail Plaza Central,request to replace a burnt-out lightbulb in the stairwell,low,low,False,False,"hi, i need to report a problem with our unit. we are dealing with request to replace a burnt-out lightbulb in the stairwell. it's been happening since the beginning of the month. we're in retail plaza central, the warehouse. one of the stairwell lights is out that's reassuring, thank you."
IP-202511-01209,2025-11-22 02:22:23,tenant support,Standard,Office,Logistics Cluster South,hot water not available in the office kitchen,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing hot water not available in the office kitchen. this is a basic amenity that should be working we're located in logistics cluster south, office unit. perfect, that works for us."
IP-202601-01212,2026-01-09 05:24:23,tenant support,Standard,Office,Community Retail Strip,heating system failed completely during winter,high,high,False,True,"yes, we've had heating system failed completely during winter for three days now. we can't work productively in these conditions i reported this before and nothing was done about it. i'm losing patience with this situation. community retail strip, office. this is affecting our ability to serve our clients. please make sure this actually gets done this time."
IP-202512-01215,2025-12-07 05:42:23,tenant support,Premium,Office,Logistics Cluster South,rodent infestation found in the warehouse,high,high,False,False,"good morning. i'm calling from our office in logistics cluster south. let me explain the situation. for over a week, we started noticing rodent infestation found in the warehouse. this is a serious health and hygiene concern this is affecting our ability to serve our clients. we appreciate the fast turnaround."
IP-202511-01217,2025-11-30 05:55:23,tenant support,VIP,Retail Store,Zone A – Corporate Offices,air conditioning completely broken during summer,high,high,False,True,"good morning. i'm calling from our retail store in zone a – corporate offices. i wanted to give you some background first. for almost a week, we started noticing air conditioning completely broken during summer. it's unbearable to work in this heat i'm losing patience with this situation. and this isn't the first time. we've called about this before. this is seriously impacting our business operations. please make sure this actually gets done this time."
IP-202601-01220,2026-01-16 06:40:23,tenant support,Standard,Warehouse,Logistics Cluster South,internet and phone lines down for the entire office,high,medium,False,False,"yes, we've had internet and phone lines down for the entire office since last monday. this is costing us thousands in lost revenue logistics cluster south, warehouse. our staff can't work properly because of this. i appreciate the help, really."
IP-202601-01221,2026-01-29 09:21:23,tenant support,Standard,Retail Store,Tech Block,door lock on the main office entrance is jammed,medium,medium,False,False,"yes, we've had door lock on the main office entrance is jammed for over a week. sometimes the key gets stuck and we can't open it tech block, retail store. we're glad you're looking into it."
IP-202512-01224,2025-12-01 08:20:23,tenant support,Standard,Warehouse,Tech Block,signage outside our unit is faded and hard to read,low,low,False,True,"hi, i need to report a problem with our unit. we are dealing with signage outside our unit is faded and hard to read. it's been happening since yesterday. we're in tech block, the warehouse. it's a minor thing but it does affect first impressions yes, multiple times actually. i'm losing patience with this situation. please make sure this actually gets done this time."
IP-202601-01225,2026-01-04 03:39:23,tenant support,Standard,Warehouse,Logistics Cluster North,heating system failed completely during winter,high,medium,False,True,"yes, we've had heating system failed completely during winter since last monday. clients are complaining about the temperature i reported this before and nothing was done about it. we're very disappointed with the response time. logistics cluster north, warehouse. this is seriously impacting our business operations. i really hope i don't have to call again about this."
IP-202601-01226,2026-01-18 11:13:23,tenant support,Standard,Retail Store,Tech Block,gym equipment in the shared fitness room needs servicing,low,low,False,False,"yes, we've had gym equipment in the shared fitness room needs servicing for the past two days. staff really appreciate having the gym so we'd like it maintained tech block, retail store. thank you for your quick response."
